review_id,building_id,building_name,building_type,ward,address_street,city,latitude,longitude,building_levels,rating,sentiment,review_title,review_text,review_source
REV-16910,way/1456281741,Unnamed building,yes,,,Kochi,10.0052762,76.3300806,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-16911,way/1456281742,Unnamed building,yes,,,Kochi,10.0045542,76.3301165,,3,neutral,Mixed impression,yes in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-16912,way/1456281743,Unnamed building,yes,,,Kochi,10.0047249,76.3305435,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-16913,way/1456281744,Unnamed building,yes,,,Kochi,10.0047433,76.3306633,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-16914,way/1456281745,Unnamed building,yes,,,Kochi,10.0046329,76.330696,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-16915,way/1456281746,Unnamed building,yes,,,Kochi,10.0045593,76.3307956,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-16916,way/1456281747,Unnamed building,yes,,,Kochi,10.0045649,76.3304429,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16917,way/1456281748,Unnamed building,yes,,,Kochi,10.0050529,76.3306445,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-16918,way/1456281749,Unnamed building,yes,,,Kochi,10.0049502,76.3305589,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-16919,way/1456281750,Unnamed building,yes,,,Kochi,10.0049508,76.3304652,,4,positive,Useful and accessible,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-16920,way/1456281751,Unnamed building,yes,,,Kochi,10.0048368,76.3305729,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16921,way/1456281752,Unnamed building,yes,,,Kochi,10.004822,76.330454,,5,positive,Nice building and surroundings,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-16922,way/1456281753,Unnamed building,yes,,,Kochi,10.005064,76.3307674,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-16923,way/1456281754,Unnamed building,yes,,,Kochi,10.0049091,76.3308686,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-16924,way/1456281755,Unnamed building,yes,,,Kochi,10.0050272,76.3312406,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16925,way/1456281756,Unnamed building,yes,,,Kochi,10.0045806,76.3309158,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-16926,way/1456281757,Unnamed building,yes,,,Kochi,10.0049024,76.3301956,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16927,way/1456281758,Unnamed building,yes,,,Kochi,10.0046507,76.3299912,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-16928,way/1456281759,Unnamed building,yes,,,Kochi,10.0046927,76.3302117,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-16929,way/1456281760,Unnamed building,yes,,,Kochi,10.0046927,76.3303082,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-16930,way/1456281761,Unnamed building,yes,,,Kochi,10.0055558,76.3297777,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16931,way/1456281762,Unnamed building,yes,,,Kochi,10.0056203,76.3299256,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-16932,way/1456281763,Unnamed building,yes,,,Kochi,10.0055895,76.330178,,4,positive,Useful and accessible,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-16933,way/1456281764,Unnamed building,yes,,,Kochi,10.0056002,76.3303274,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-16934,way/1456281765,Unnamed building,yes,,,Kochi,10.0050265,76.3302307,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-16935,way/1456281766,Unnamed building,yes,,,Kochi,10.005104,76.3304967,,3,neutral,Mixed impression,yes in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-16936,way/1456281767,Unnamed building,yes,,,Kochi,10.0042577,76.3303805,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16937,way/1456281768,Unnamed building,yes,,,Kochi,10.0041862,76.330529,,3,neutral,Mixed impression,yes in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-16938,way/1456281769,Unnamed building,yes,,,Kochi,10.0040482,76.3307718,,3,neutral,Mixed impression,yes in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-16939,way/1456281770,Unnamed building,yes,,,Kochi,10.0041024,76.330676,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-16940,way/1456281771,Unnamed building,yes,,,Kochi,10.004127,76.3306075,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-16941,way/1456281772,Unnamed building,yes,,,Kochi,10.0039476,76.3303615,,4,positive,Useful and accessible,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-16942,way/1456281773,Unnamed building,yes,,,Kochi,10.0039185,76.3304253,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-16943,way/1456281774,Unnamed building,yes,,,Kochi,10.0039798,76.330279,,3,neutral,Mixed impression,yes in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-16944,way/1456281775,Unnamed building,yes,,,Kochi,10.0040788,76.3303375,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-16945,way/1456281776,Unnamed building,yes,,,Kochi,10.00406,76.330447,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-16946,way/1456281777,Unnamed building,yes,,,Kochi,10.0045045,76.3305448,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16947,way/1456281778,Unnamed building,yes,,,Kochi,10.0043359,76.3308406,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-16948,way/1456281779,Unnamed building,yes,,,Kochi,10.004346,76.331357,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16949,way/1456281780,Unnamed building,yes,,,Kochi,10.004246,76.3314422,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-16950,way/1456281781,Unnamed building,yes,,,Kochi,10.0045508,76.3312559,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-16951,way/1456281782,Unnamed building,yes,,,Kochi,10.0038908,76.331643,,5,positive,Nice building and surroundings,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-16952,way/1456281783,Unnamed building,yes,,,Kochi,10.0039783,76.3315799,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-16953,way/1456281784,Unnamed building,yes,,,Kochi,10.0040656,76.3315176,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-16954,way/1456281785,Unnamed building,yes,,,Kochi,10.0038066,76.331706,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-16955,way/1456281786,Unnamed building,yes,,,Kochi,10.0037253,76.3317667,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16956,way/1456281787,Unnamed building,yes,,,Kochi,10.0036425,76.3318352,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-16957,way/1456281788,Unnamed building,yes,,,Kochi,10.0042634,76.3317262,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-16958,way/1456281789,Unnamed building,yes,,,Kochi,10.004176,76.3317885,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-16959,way/1456281790,Unnamed building,yes,,,Kochi,10.0040885,76.3318516,,3,neutral,Mixed impression,yes in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-16960,way/1456281791,Unnamed building,yes,,,Kochi,10.0040043,76.3319146,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-16961,way/1456281792,Unnamed building,yes,,,Kochi,10.0039231,76.3319753,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-16962,way/1456281793,Unnamed building,yes,,,Kochi,10.0038418,76.33205,,2,negative,Could be maintained better,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-16963,way/1456281794,Unnamed building,yes,,,Kochi,10.0037345,76.3320951,,5,positive,Nice building and surroundings,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-16964,way/1456281795,Unnamed building,yes,,,Kochi,10.0036655,76.3321667,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-16965,way/1456281796,Unnamed building,yes,,,Kochi,10.0040758,76.3310792,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16966,way/1456281797,Unnamed building,yes,,,Kochi,10.0038058,76.3313074,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-16967,way/1456287029,Unnamed building,house,,,Kochi,10.0023622,76.3337606,,1,negative,Needs some improvement,"residential house in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16968,way/1456287030,Unnamed building,house,,,Kochi,10.0023867,76.3339178,,4,positive,Useful and accessible,"residential house in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-16969,way/1456287031,Unnamed building,house,,,Kochi,10.0021506,76.3340314,,4,positive,Useful and accessible,residential house in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-16970,way/1456287032,Unnamed building,yes,,,Kochi,10.0034684,76.3323201,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-16971,way/1456287033,Unnamed building,yes,,,Kochi,10.0034956,76.3324825,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16972,way/1456287034,Unnamed building,yes,,,Kochi,10.0036817,76.3323798,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-16973,way/1456287035,Unnamed building,yes,,,Kochi,10.0036999,76.3325174,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-16974,way/1456287036,Unnamed building,yes,,,Kochi,10.0038091,76.332692,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-16975,way/1456287037,Unnamed building,yes,,,Kochi,10.0036291,76.332842,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16976,way/1456287038,Unnamed building,yes,,,Kochi,10.0035927,76.3327126,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16977,way/1456287039,Unnamed building,yes,,,Kochi,10.0034673,76.3327803,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-16978,way/1456287040,Unnamed building,yes,,,Kochi,10.0032896,76.3328022,,1,negative,Needs some improvement,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16979,way/1456287041,Unnamed building,yes,,,Kochi,10.0031237,76.3328042,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-16980,way/1456287042,Unnamed building,yes,,,Kochi,10.0032997,76.332948,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-16981,way/1456287043,Unnamed building,yes,,,Kochi,10.0035331,76.3331576,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-16982,way/1456287044,Unnamed building,yes,,,Kochi,10.0033895,76.3330529,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-16983,way/1456287045,Unnamed building,yes,,,Kochi,10.0035413,76.333317,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16984,way/1456287046,Unnamed building,yes,,,Kochi,10.0035534,76.3335963,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-16985,way/1456287047,Unnamed building,yes,,,Kochi,10.0038311,76.3336551,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-16986,way/1456287048,Unnamed building,yes,,,Kochi,10.0020908,76.3334919,,2,negative,Could be maintained better,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-16987,way/1456287049,Unnamed building,yes,,,Kochi,10.0026577,76.3338481,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16988,way/1456287050,Unnamed building,yes,,,Kochi,10.0030799,76.3345799,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-16989,way/1456287051,Unnamed building,yes,,,Kochi,10.003064,76.3347033,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-16990,way/1456287052,Unnamed building,yes,,,Kochi,10.0030323,76.3348266,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-16991,way/1456287053,Unnamed building,yes,,,Kochi,10.0029215,76.3347867,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-16992,way/1456287054,Unnamed building,yes,,,Kochi,10.002969,76.3345308,,2,negative,Could be maintained better,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-16993,way/1456287055,Unnamed building,house,,,Kochi,10.0025327,76.3348924,,5,positive,Nice building and surroundings,residential house in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-16994,way/1456287056,Unnamed building,house,,,Kochi,10.0025431,76.3349869,,1,negative,Needs some improvement,"residential house in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16995,way/1456287057,Unnamed building,house,,,Kochi,10.0025396,76.3351461,,1,negative,Needs some improvement,"residential house in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-16996,way/1456287058,Unnamed building,house,,,Kochi,10.0023914,76.3351817,,2,negative,Could be maintained better,"residential house in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-16997,way/1456287059,Unnamed building,house,,,Kochi,10.0024389,76.3349403,,5,positive,Nice building and surroundings,"residential house in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-16998,way/1456287060,Unnamed building,house,,,Kochi,10.0023491,76.3347918,,3,neutral,Mixed impression,residential house in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-16999,way/1456287061,Unnamed building,house,,,Kochi,10.002048,76.3359337,,1,negative,Needs some improvement,"residential house in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-17000,way/1456287062,Unnamed building,house,,,Kochi,10.0019142,76.3359635,,4,positive,Useful and accessible,"residential house in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-17001,way/1456287063,Unnamed building,house,,,Kochi,10.0017839,76.3364334,,5,positive,Nice building and surroundings,residential house in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-17002,way/1456287064,Unnamed building,house,,,Kochi,10.0018913,76.3363207,,3,neutral,Mixed impression,"residential house in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-17003,way/1456287065,Unnamed building,house,,,Kochi,10.0017055,76.336205,,2,negative,Could be maintained better,"residential house in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-17004,way/1456287066,Unnamed building,house,,,Kochi,10.0017451,76.3370878,,5,positive,Nice building and surroundings,residential house in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-17005,way/1456287067,Unnamed building,house,,,Kochi,10.0020216,76.337061,,3,neutral,Mixed impression,"residential house in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-17006,way/1456287084,Unnamed building,yes,,,Kochi,10.0040733,76.3340711,,3,neutral,Mixed impression,yes in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-17007,way/1456287085,Unnamed building,yes,,,Kochi,10.0041723,76.3343606,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-17008,way/1456287086,Unnamed building,yes,,,Kochi,10.0040159,76.3344073,,4,positive,Useful and accessible,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-17009,way/1456287087,Unnamed building,yes,,,Kochi,10.0039301,76.3345505,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-17010,way/1456287088,Unnamed building,yes,,,Kochi,10.0038964,76.3343886,,5,positive,Nice building and surroundings,yes in Kochi. The mapped building appears to be in a useful location and the overall setup looks satisfactory.,synthetic_from_geojson_attributes
REV-17011,way/1456287089,Unnamed building,yes,,,Kochi,10.0035836,76.3341738,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-17012,way/1456287090,Unnamed building,yes,,,Kochi,10.0037096,76.3341851,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-17013,way/1456287091,Unnamed building,yes,,,Kochi,10.0038491,76.3342365,,4,positive,Useful and accessible,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-17014,way/1456287092,Unnamed building,yes,,,Kochi,10.0037371,76.3344521,,3,neutral,Mixed impression,yes in Kochi. Overall this appears to be a typical building for the area. More on-site information would be needed to judge maintenance and facilities.,synthetic_from_geojson_attributes
REV-17015,way/1456287093,Unnamed building,yes,,,Kochi,10.0035992,76.334421,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-17016,way/1456287094,Unnamed building,yes,,,Kochi,10.0034704,76.3343992,,2,negative,Could be maintained better,"yes in Kochi. The mapped record is relatively limited, so a few improvements may be appropriate; an actual inspection would be needed for a reliable assessment.",synthetic_from_geojson_attributes
REV-17017,way/1456287095,Unnamed building,yes,,,Kochi,10.0037923,76.3347354,,2,negative,Could be maintained better,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-17018,way/1456287096,Unnamed building,yes,,,Kochi,10.0040223,76.3348319,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-17019,way/1456287097,Unnamed building,yes,,,Kochi,10.0036298,76.3346887,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-17020,way/1456287098,Unnamed building,yes,,,Kochi,10.0034513,76.3347203,,5,positive,Nice building and surroundings,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-17021,way/1456287099,Unnamed building,yes,,,Kochi,10.0036138,76.3349226,,5,positive,Nice building and surroundings,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
REV-17022,way/1456287100,Unnamed building,yes,,,Kochi,10.0033961,76.3352122,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-17023,way/1456287101,Unnamed building,yes,,,Kochi,10.0035831,76.3350721,,1,negative,Needs some improvement,"yes in Kochi. The available mapping information suggests that some aspects may need improvement, although an on-site inspection would be required to confirm this.",synthetic_from_geojson_attributes
REV-17024,way/1456287102,Unnamed building,yes,,,Kochi,10.0036659,76.3352776,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-17025,way/1456287103,Unnamed building,yes,,,Kochi,10.0037757,76.3339843,,1,negative,Needs some improvement,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-17026,way/1456287104,Unnamed building,yes,,,Kochi,10.003814,76.3338691,,3,neutral,Mixed impression,"yes in Kochi. The building appears functional for its mapped use, although the available information does not indicate many details about its condition.",synthetic_from_geojson_attributes
REV-17027,way/1456287105,Unnamed building,yes,,,Kochi,10.0038738,76.3340015,,2,negative,Could be maintained better,"yes in Kochi. The building appears usable, but there may be room for improvement in maintenance or facilities based on the limited available information.",synthetic_from_geojson_attributes
REV-17028,way/1456287106,Unnamed building,yes,,,Kochi,10.0036699,76.3339563,,5,positive,Nice building and surroundings,"yes in Kochi. The building appears practical for its mapped use, with a generally positive overall impression.",synthetic_from_geojson_attributes
REV-17029,way/1456287107,Unnamed building,yes,,,Kochi,10.0035749,76.3339236,,3,neutral,Mixed impression,"yes in Kochi. The mapped information suggests a functional property, but the overall experience is difficult to assess without detailed on-site reviews.",synthetic_from_geojson_attributes
REV-17030,way/1456287108,Unnamed building,yes,,,Kochi,10.0043472,76.3342159,,4,positive,Useful and accessible,"yes in Kochi. Overall, this looks like a functional building with a reasonably positive impression from the available map information.",synthetic_from_geojson_attributes
